X.chr	start	end	gene_id	gene.name	mean	percentile
chr15	82445718	82445719	ENSG00000275695.1	UBE2Q2P6	0.0086403007285259	0.916641946010086
chr15	78343498	78343499	ENSG00000166426.7	CRABP1	0.0086403007285259	0.916641946010086
chr14	106579235	106579236	ENSG00000211966.2	IGHV5-51	0.0086403007285259	0.916641946010086
chr14	106185393	106185394	ENSG00000211945.2	IGHV1-18	0.0086403007285259	0.916641946010086
chr14	31320633	31320634	ENSG00000283016.1	ATP5MC1P2	0.0086403007285259	0.916641946010086
chr14	23119615	23119616	ENSG00000092067.5	CEBPE	0.0086403007285259	0.916641946010086
chr13	114346166	114346167	ENSG00000260615.1	RPL23AP97	0.0086403007285259	0.916641946010086
chr13	51080861	51080862	ENSG00000123201.14	GUCY1B2	0.0086403007285259	0.916641946010086
chr13	30422236	30422237	ENSG00000225039.1	LINC01058	0.0086403007285259	0.916641946010086
chr13	28214512	28214513	ENSG00000232587.1	EEF1A1P3	0.0086403007285259	0.916641946010086
chr12	51125380	51125381	ENSG00000257246.1	PHBP19	0.0086403007285259	0.916641946010086
chr12	29389293	29389294	ENSG00000257599.1	OVCH1-AS1	0.0086403007285259	0.916641946010086
chr10	132786051	132786052	ENSG00000148826.8	NKX6-2	0.0086403007285259	0.916641946010086
chr10	120456953	120456954	ENSG00000203805.10	PLPP4	0.0086403007285259	0.916641946010086
chr10	46286344	46286345	ENSG00000274209.4	ANTXRL	0.0086403007285259	0.916641946010086
chr9	90643104	90643105	ENSG00000165023.6	DIRAS2	0.0086403007285259	0.916641946010086
chr9	34568014	34568015	ENSG00000237159.5	CNTFR-AS1	0.0086403007285259	0.916641946010086
chr9	23826336	23826337	ENSG00000107105.14	ELAVL2	0.0086403007285259	0.916641946010086
chr7	151501877	151501878	ENSG00000240132.1	ETF1P2	0.0086403007285259	0.916641946010086
chr7	95478443	95478444	ENSG00000005981.12	ASB4	0.0086403007285259	0.916641946010086
chr7	65648041	65648042	ENSG00000273024.5	INTS4P2	0.0086403007285259	0.916641946010086
chr7	64085559	64085560	ENSG00000223558.1	TRIM60P17	0.0086403007285259	0.916641946010086
chr7	27180260	27180261	ENSG00000253293.4	HOXA10	0.0086403007285259	0.916641946010086
chr7	24284162	24284163	ENSG00000122585.7	NPY	0.0086403007285259	0.916641946010086
chr6	47477571	47477572	ENSG00000270761.1	CD2AP-DT	0.0086403007285259	0.916641946010086
chr6	33896913	33896914	ENSG00000249346.6	LINC01016	0.0086403007285259	0.916641946010086
chr6	31053449	31053450	ENSG00000228789.6	HCG22	0.0086403007285259	0.916641946010086
chr6	26195553	26195554	ENSG00000216331.2	H1-12P	0.0086403007285259	0.916641946010086
chr5	179680973	179680974	ENSG00000204659.4	CBY3	0.0086403007285259	0.916641946010086
chr4	176195670	176195671	ENSG00000150628.6	SPATA4	0.0086403007285259	0.916641946010086
chr4	70628743	70628744	ENSG00000132464.11	ENAM	0.0086403007285259	0.916641946010086
chr3	194398353	194398354	ENSG00000178732.5	GP5	0.0086403007285259	0.916641946010086
chr3	175978569	175978570	ENSG00000230362.1	ACTG1P23	0.0086403007285259	0.916641946010086
chr3	53065090	53065091	ENSG00000242142.1	SERBP1P3	0.0086403007285259	0.916641946010086
chr3	46027741	46027742	ENSG00000173578.7	XCR1	0.0086403007285259	0.916641946010086
chr2	238926268	238926269	ENSG00000227744.4	LINC01940	0.0086403007285259	0.916641946010086
chr2	196260023	196260024	ENSG00000229056.2	HECW2-AS1	0.0086403007285259	0.916641946010086
chr2	120213631	120213632	ENSG00000234065.2	MTND4P26	0.0086403007285259	0.916641946010086
chr2	110967833	110967834	ENSG00000236330.1	RPL5P9	0.0086403007285259	0.916641946010086
chr2	48755729	48755730	ENSG00000138039.14	LHCGR	0.0086403007285259	0.916641946010086
chr2	27715731	27715732	ENSG00000205334.2	LINC01460	0.0086403007285259	0.916641946010086
chr1	110451199	110451200	ENSG00000143125.5	PROK1	0.0086403007285259	0.916641946010086
chrX	46327644	46327645	ENSG00000236751.1	LINC01186	0.0081129376779789	0.913823791159893
chr22	38982346	38982347	ENSG00000179750.15	APOBEC3B	0.0081129376779789	0.913823791159893
chr20	45705018	45705019	ENSG00000182931.9	WFDC10B	0.0081129376779789	0.913823791159893
chr20	45174875	45174876	ENSG00000124102.4	PI3	0.0081129376779789	0.913823791159893
chr19	50808873	50808874	ENSG00000180279.6	LINC01869	0.0081129376779789	0.913823791159893
chr19	34545394	34545395	ENSG00000248830.1	ZNF807P	0.0081129376779789	0.913823791159893
chr17	67244836	67244837	ENSG00000266473.1	HELZ-AS1	0.0081129376779789	0.913823791159893
chr17	34285667	34285668	ENSG00000172156.3	CCL11	0.0081129376779789	0.913823791159893
chr17	34174963	34174964	ENSG00000108684.14	ASIC2	0.0081129376779789	0.913823791159893
chr16	46569096	46569097	ENSG00000261239.6	ANKRD26P1	0.0081129376779789	0.913823791159893
chr16	23756062	23756063	ENSG00000166869.2	CHP2	0.0081129376779789	0.913823791159893
chr15	89760590	89760591	ENSG00000188095.4	MESP2	0.0081129376779789	0.913823791159893
chr15	83284713	83284714	ENSG00000169594.13	BNC1	0.0081129376779789	0.913823791159893
chr14	19434340	19434341	ENSG00000187537.13	POTEG	0.0081129376779789	0.913823791159893
chr13	52334276	52334277	ENSG00000272281.6	TPTE2P2	0.0081129376779789	0.913823791159893
chr13	18297553	18297554	ENSG00000279730.2	KMT5AP1	0.0081129376779789	0.913823791159893
chr12	113136238	113136239	ENSG00000111344.11	RASAL1	0.0081129376779789	0.913823791159893
chr12	51713605	51713606	ENSG00000257851.2	HNRNPA3P10	0.0081129376779789	0.913823791159893
chr11	60867561	60867562	ENSG00000149506.11	ZP1	0.0081129376779789	0.913823791159893
chr11	11117853	11117854	ENSG00000254401.1	LINC02752	0.0081129376779789	0.913823791159893
chr10	104641100	104641101	ENSG00000156395.12	SORCS3	0.0081129376779789	0.913823791159893
chr10	103277162	103277163	ENSG00000148798.10	INA	0.0081129376779789	0.913823791159893
chr10	72893580	72893581	ENSG00000138315.12	OIT3	0.0081129376779789	0.913823791159893
chr10	34815766	34815767	ENSG00000226386.1	PARD3-AS1	0.0081129376779789	0.913823791159893
chr9	114323055	114323056	ENSG00000229314.5	ORM1	0.0081129376779789	0.913823791159893
chr9	33019952	33019953	ENSG00000225693.1	LAGE3P1	0.0081129376779789	0.913823791159893
chr7	157192367	157192368	ENSG00000225224.1	RPS27AP12	0.0081129376779789	0.913823791159893
chr7	153413962	153413963	ENSG00000234722.3	LINC01287	0.0081129376779789	0.913823791159893
chr7	65773619	65773620	ENSG00000224316.1	GTF2IP5	0.0081129376779789	0.913823791159893
chr7	38687036	38687037	ENSG00000164556.7	FAM183BP	0.0081129376779789	0.913823791159893
chr7	27175179	27175180	ENSG00000078399.17	HOXA9	0.0081129376779789	0.913823791159893
chr7	5879826	5879827	ENSG00000122543.10	OCM	0.0081129376779789	0.913823791159893
chr6	70303082	70303083	ENSG00000112280.15	COL9A1	0.0081129376779789	0.913823791159893
chr6	32255710	32255711	ENSG00000225914.1	TSBP1-AS1	0.0081129376779789	0.913823791159893
chr6	11111731	11111732	ENSG00000244476.2	ERVFRD-1	0.0081129376779789	0.913823791159893
chr5	179845831	179845832	ENSG00000222448.1	RN7SKP150	0.0081129376779789	0.913823791159893
chr5	173809038	173809039	ENSG00000254211.5	LINC01485	0.0081129376779789	0.913823791159893
chr5	150846522	150846523	ENSG00000237693.4	IRGM	0.0081129376779789	0.913823791159893
chr5	140360201	140360202	ENSG00000113073.14	SLC4A9	0.0081129376779789	0.913823791159893
chr4	107978798	107978799	ENSG00000245293.2	CYP2U1-AS1	0.0081129376779789	0.913823791159893
chr4	102896724	102896725	ENSG00000250651.1	PABPC1P7	0.0081129376779789	0.913823791159893
chr3	10816199	10816200	ENSG00000132164.9	SLC6A11	0.0081129376779789	0.913823791159893
chr3	6770000	6770001	ENSG00000196277.15	GRM7	0.0081129376779789	0.913823791159893
chr2	241478315	241478316	ENSG00000224232.1	KCTD5P1	0.0081129376779789	0.913823791159893
chr2	222919362	222919363	ENSG00000234193.1	ACSL3-AS1	0.0081129376779789	0.913823791159893
chr2	202336726	202336727	ENSG00000226261.1	PIMREGP1	0.0081129376779789	0.913823791159893
chr2	185740478	185740479	ENSG00000226747.6	FSIP2-AS2	0.0081129376779789	0.913823791159893
chr2	131460998	131460999	ENSG00000232742.3	RHOQP2	0.0081129376779789	0.913823791159893
chr2	117859426	117859427	ENSG00000125631.7	HTR5BP	0.0081129376779789	0.913823791159893
chr1	234724041	234724042	ENSG00000227630.2	LINC01132	0.0081129376779789	0.913823791159893
chr1	209583716	209583717	ENSG00000008118.9	CAMK1G	0.0081129376779789	0.913823791159893
chr1	161706971	161706972	ENSG00000132185.16	FCRLA	0.0081129376779789	0.913823791159893
chr1	156641003	156641004	ENSG00000272068.1	BCAN-AS1	0.0081129376779789	0.913823791159893
chr1	108712656	108712657	ENSG00000143107.8	FNDC7	0.0081129376779789	0.913823791159893
chr1	44244272	44244273	ENSG00000233602.1	ERI3-IT1	0.0081129376779789	0.913823791159893
chr1	11099674	11099675	ENSG00000230337.1	EXOSC10-AS1	0.0081129376779789	0.913823791159893
chr1	10982036	10982037	ENSG00000175262.14	C1orf127	0.0081129376779789	0.913823791159893
chrX	152994126	152994127	ENSG00000198883.11	PNMA5	0.00759039109341171	0.9110056363097
chr22	22380765	22380766	ENSG00000211651.3	IGLV1-44	0.00759039109341171	0.9110056363097
chr22	18970513	18970514	ENSG00000237517.9	DGCR5	0.00759039109341171	0.9110056363097
chr21	44472515	44472516	ENSG00000224747.1	MTCYBP21	0.00759039109341171	0.9110056363097
chr21	6468039	6468040	ENSG00000274276.4	CBSL	0.00759039109341171	0.9110056363097
chr19	50984098	50984099	ENSG00000169035.11	KLK7	0.00759039109341171	0.9110056363097
chr19	41796436	41796437	ENSG00000170956.16	CEACAM3	0.00759039109341171	0.9110056363097
chr19	35233002	35233003	ENSG00000262497.1	FAM187B2P	0.00759039109341171	0.9110056363097
chr19	14085874	14085875	ENSG00000188032.9	C19orf67	0.00759039109341171	0.9110056363097
chr19	9378255	9378256	ENSG00000270011.6	ZNF559-ZNF177	0.00759039109341171	0.9110056363097
chr17	81804133	81804134	ENSG00000215644.9	GCGR	0.00759039109341171	0.9110056363097
chr17	70053480	70053481	ENSG00000153822.13	KCNJ16	0.00759039109341171	0.9110056363097
chr17	40937633	40937634	ENSG00000108244.16	KRT23	0.00759039109341171	0.9110056363097
chr17	35752877	35752878	ENSG00000270765.5	GAS2L2	0.00759039109341171	0.9110056363097
chr17	6776115	6776116	ENSG00000279296.1	PRAL	0.00759039109341171	0.9110056363097
chr17	657427	657428	ENSG00000244097.1	RPS4XP17	0.00759039109341171	0.9110056363097
chr16	32252718	32252719	ENSG00000205456.11	TP53TG3D	0.00759039109341171	0.9110056363097
chr16	21678513	21678514	ENSG00000155719.16	OTOA	0.00759039109341171	0.9110056363097
chr16	3372739	3372740	ENSG00000232196.3	MTRNR2L4	0.00759039109341171	0.9110056363097
chr15	35122083	35122084	ENSG00000259592.1	PRELID1P4	0.00759039109341171	0.9110056363097
chr14	106627824	106627825	ENSG00000224373.3	IGHV4-59	0.00759039109341171	0.9110056363097
chr14	106154162	106154163	ENSG00000211943.2	IGHV3-15	0.00759039109341171	0.9110056363097
chr14	105987082	105987083	ENSG00000211934.3	IGHV1-2	0.00759039109341171	0.9110056363097
chr14	100725704	100725705	ENSG00000185559.13	DLK1	0.00759039109341171	0.9110056363097
chr14	80954988	80954989	ENSG00000165409.16	TSHR	0.00759039109341171	0.9110056363097
chr14	55395232	55395233	ENSG00000259318.1	HMGN1P1	0.00759039109341171	0.9110056363097
chr13	36214614	36214615	ENSG00000120669.15	SOHLH2	0.00759039109341171	0.9110056363097
chr13	28724020	28724021	ENSG00000233588.1	CYP51A1P2	0.00759039109341171	0.9110056363097
chr12	66130768	66130769	ENSG00000239335.4	LLPH-DT	0.00759039109341171	0.9110056363097
chr12	54648492	54648493	ENSG00000161634.11	DCD	0.00759039109341171	0.9110056363097
chr12	15114697	15114698	ENSG00000256650.1	RERG-IT1	0.00759039109341171	0.9110056363097
chr11	125681122	125681123	ENSG00000134940.13	ACRV1	0.00759039109341171	0.9110056363097
chr11	67681199	67681200	ENSG00000132746.14	ALDH3B2	0.00759039109341171	0.9110056363097
chr10	122454652	122454653	ENSG00000254636.1	ARMS2	0.00759039109341171	0.9110056363097
chr10	113550836	113550837	ENSG00000148702.14	HABP2	0.00759039109341171	0.9110056363097
chr8	143734139	143734140	ENSG00000203499.11	IQANK1	0.00759039109341171	0.9110056363097
chr8	24384284	24384285	ENSG00000134028.14	ADAMDEC1	0.00759039109341171	0.9110056363097
chr7	128709060	128709061	ENSG00000135248.15	FAM71F1	0.00759039109341171	0.9110056363097
chr7	122702966	122702967	ENSG00000235631.1	RNF148	0.00759039109341171	0.9110056363097
chr7	22726704	22726705	ENSG00000179428.2	IL6-AS1	0.00759039109341171	0.9110056363097
chr7	983198	983199	ENSG00000073067.13	CYP2W1	0.00759039109341171	0.9110056363097
chr6	159785732	159785733	ENSG00000206910.1	SNORA29	0.00759039109341171	0.9110056363097
chr6	122995970	122995971	ENSG00000146352.12	CLVS2	0.00759039109341171	0.9110056363097
chr6	46204728	46204729	ENSG00000229349.2	ACTG1P9	0.00759039109341171	0.9110056363097
chr6	29896653	29896654	ENSG00000231130.1	HLA-T	0.00759039109341171	0.9110056363097
chr6	29792435	29792436	ENSG00000176998.4	HCG4	0.00759039109341171	0.9110056363097
chr5	178006404	178006405	ENSG00000204677.10	FAM153CP	0.00759039109341171	0.9110056363097
chr5	138338354	138338355	ENSG00000158402.18	CDC25C	0.00759039109341171	0.9110056363097
chr5	116562561	116562562	ENSG00000239528.1	RPS14P8	0.00759039109341171	0.9110056363097
chr4	153308716	153308717	ENSG00000213406.3	ANXA2P1	0.00759039109341171	0.9110056363097
chr4	119334328	119334329	ENSG00000250412.1	KLHL2P1	0.00759039109341171	0.9110056363097
chr4	108620459	108620460	ENSG00000234492.4	RPL34-DT	0.00759039109341171	0.9110056363097
chr3	186079169	186079170	ENSG00000234197.1	ETV5-AS1	0.00759039109341171	0.9110056363097
chr3	152340989	152340990	ENSG00000221962.5	TMEM14EP	0.00759039109341171	0.9110056363097
chr3	149473973	149473974	ENSG00000169903.6	TM4SF4	0.00759039109341171	0.9110056363097
chr3	147393421	147393422	ENSG00000152977.9	ZIC1	0.00759039109341171	0.9110056363097
chr3	141778147	141778148	ENSG00000114124.2	GRK7	0.00759039109341171	0.9110056363097
chr3	46812557	46812558	ENSG00000226074.4	PRSS44P	0.00759039109341171	0.9110056363097
chr3	46736428	46736429	ENSG00000261603.1	PRSS46P	0.00759039109341171	0.9110056363097
chr3	38265811	38265812	ENSG00000172940.11	SLC22A13	0.00759039109341171	0.9110056363097
chr2	240906329	240906330	ENSG00000226321.5	CROCC2	0.00759039109341171	0.9110056363097
chr2	225399709	225399710	ENSG00000144460.12	NYAP2	0.00759039109341171	0.9110056363097
chr2	106825030	106825031	ENSG00000238250.1	ST6GAL2-IT1	0.00759039109341171	0.9110056363097
chr2	104855510	104855511	ENSG00000198914.3	POU3F3	0.00759039109341171	0.9110056363097
chr2	67086445	67086446	ENSG00000235885.7	LINC01828	0.00759039109341171	0.9110056363097
chr2	6770310	6770311	ENSG00000205837.7	LINC00487	0.00759039109341171	0.9110056363097
chr1	220207617	220207618	ENSG00000270585.1	SNX2P1	0.00759039109341171	0.9110056363097
chr1	207088841	207088842	ENSG00000123843.12	C4BPB	0.00759039109341171	0.9110056363097
chr1	150257158	150257159	ENSG00000118298.10	CA14	0.00759039109341171	0.9110056363097
chr1	62194830	62194831	ENSG00000240563.1	L1TD1	0.00759039109341171	0.9110056363097
chr1	16437423	16437424	ENSG00000187144.11	SPATA21	0.00759039109341171	0.9110056363097
chr1	11479165	11479166	ENSG00000204624.7	DISP3	0.00759039109341171	0.9110056363097
chrX	141502848	141502849	ENSG00000277215.1	SPANXA2-OT1	0.00707298165848347	0.907445861762088
chrX	79170971	79170972	ENSG00000147138.1	GPR174	0.00707298165848347	0.907445861762088
chr22	42108952	42108953	ENSG00000213790.2	OLA1P1	0.00707298165848347	0.907445861762088
chr22	23754467	23754468	ENSG00000128218.7	VPREB3	0.00707298165848347	0.907445861762088
chr22	21045016	21045017	ENSG00000206145.8	P2RX6P	0.00707298165848347	0.907445861762088
chr20	10368775	10368776	ENSG00000227906.7	SNAP25-AS1	0.00707298165848347	0.907445861762088
chr19	52429186	52429187	ENSG00000198633.10	ZNF534	0.00707298165848347	0.907445861762088
chr19	44467640	44467641	ENSG00000176761.7	ZNF285B	0.00707298165848347	0.907445861762088
chr19	39369152	39369153	ENSG00000241983.3	RN7SL566P	0.00707298165848347	0.907445861762088
chr19	31348880	31348881	ENSG00000267662.1	TSHZ3-AS1	0.00707298165848347	0.907445861762088
chr19	29213713	29213714	ENSG00000267498.1	UQCRFS1-DT	0.00707298165848347	0.907445861762088
chr19	7669043	7669044	ENSG00000104918.7	RETN	0.00707298165848347	0.907445861762088
chr18	63476760	63476761	ENSG00000206075.13	SERPINB5	0.00707298165848347	0.907445861762088
chr17	4642293	4642294	ENSG00000161905.12	ALOX15	0.00707298165848347	0.907445861762088
chr16	28512050	28512051	ENSG00000197272.2	IL27	0.00707298165848347	0.907445861762088
chr15	76230389	76230390	ENSG00000196274.5	Metazoa_SRP	0.00707298165848347	0.907445861762088
chr15	42156635	42156636	ENSG00000168907.13	PLA2G4F	0.00707298165848347	0.907445861762088
chr14	106538343	106538344	ENSG00000211964.3	IGHV3-48	0.00707298165848347	0.907445861762088
chr14	104665557	104665558	ENSG00000260792.1	LINC02280	0.00707298165848347	0.907445861762088
chr14	60397837	60397838	ENSG00000258427.3	RBM8B	0.00707298165848347	0.907445861762088
chr14	21099014	21099015	ENSG00000232070.8	TMEM253	0.00707298165848347	0.907445861762088
chr13	75635993	75635994	ENSG00000261105.5	LMO7-AS1	0.00707298165848347	0.907445861762088
chr13	22040974	22040975	ENSG00000276476.2	LINC00540	0.00707298165848347	0.907445861762088
chr13	20607267	20607268	ENSG00000238286.1	SLC35E1P1	0.00707298165848347	0.907445861762088
chr12	109053871	109053872	ENSG00000256262.1	USP30-AS1	0.00707298165848347	0.907445861762088
chr11	45921620	45921621	ENSG00000165905.17	LARGE2	0.00707298165848347	0.907445861762088
chr11	43435396	43435397	ENSG00000252355.1	RN7SKP287	0.00707298165848347	0.907445861762088
chr11	19210572	19210573	ENSG00000129170.8	CSRP3	0.00707298165848347	0.907445861762088
chr11	18236892	18236893	ENSG00000148965.9	SAA4	0.00707298165848347	0.907445861762088
chr10	113751453	113751454	ENSG00000148735.14	PLEKHS1	0.00707298165848347	0.907445861762088
chr10	42566676	42566677	ENSG00000233837.1	EIF3LP2	0.00707298165848347	0.907445861762088
chr10	31707387	31707388	ENSG00000237797.1	MACORIS	0.00707298165848347	0.907445861762088
chr10	15097178	15097179	ENSG00000176236.6	RPP38-DT	0.00707298165848347	0.907445861762088
chr9	128746137	128746138	ENSG00000203286.5	Metazoa_SRP	0.00707298165848347	0.907445861762088
chr9	111631288	111631289	ENSG00000204173.10	LRRC37A5P	0.00707298165848347	0.907445861762088
chr9	33750465	33750466	ENSG00000010438.16	PRSS3	0.00707298165848347	0.907445861762088
chr9	5113548	5113549	ENSG00000254017.1	IGHEP2	0.00707298165848347	0.907445861762088
chr8	144336280	144336281	ENSG00000261678.2	SCRT1	0.00707298165848347	0.907445861762088
chr8	12421031	12421032	ENSG00000250794.2	ALG1L12P	0.00707298165848347	0.907445861762088
chr8	12151133	12151134	ENSG00000254866.2	DEFB109D	0.00707298165848347	0.907445861762088
chr7	130266826	130266827	ENSG00000158516.11	CPA2	0.00707298165848347	0.907445861762088
chr7	97899114	97899115	ENSG00000237818.1	RPS3AP29	0.00707298165848347	0.907445861762088
chr7	55188933	55188934	ENSG00000224057.1	EGFR-AS1	0.00707298165848347	0.907445861762088
chr7	40979938	40979939	ENSG00000232458.1	LINC01450	0.00707298165848347	0.907445861762088
chr6	89231277	89231278	ENSG00000146276.11	GABRR1	0.00707298165848347	0.907445861762088
chr6	69706159	69706160	ENSG00000219085.1	NPM1P37	0.00707298165848347	0.907445861762088
chr5	180591539	180591540	ENSG00000161055.3	SCGB3A1	0.00707298165848347	0.907445861762088
chr5	157059118	157059119	ENSG00000113249.12	HAVCR1	0.00707298165848347	0.907445861762088
chr5	128845579	128845580	ENSG00000113396.12	SLC27A6	0.00707298165848347	0.907445861762088
